route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
25-VIC,4877,11349397:11454469:12155225,Tillicum Ctr via Munro,26113,12155225,1
27-VIC,4745,11518632:11454470:11463186,Downtown via Shelbourne,45299,11463186,1
61-VIC,4744,11305032:11454471:11460338,Sooke - Grant & W Coast,45128,11460338,1
61-VIC,4867,11305032:11454471:11461899,Sooke - Grant & W Coast,45128,11461899,1
61-VIC,4858,11305032:11454471:11463879,Sooke - Grant & W Coast,45128,11463879,1
61-VIC,4875,11305032:11454471:12153839,Sooke - Grant & W Coast,45128,12153839,1
61-VIC,4870,11305032:11454471:12154728,Sooke - Grant & W Coast,45128,12154728,1
3-VIC,4867,11223085:11454472:11462308,Royal Jubilee,19664,11462308,1
3-VIC,4744,11223085:11454472:11463204,Royal Jubilee,19664,11463204,1
3-VIC,4858,11223085:11454472:11464195,Royal Jubilee,19664,11464195,1
15-VIC,4745,11518772:11454474:11464775,Esquimalt - Fort/Yates Express,23403,11464775,1
14-VIC,4487,11550427:11454475:11463974,Vic General via Craigflower,40195,11463974,1
27-VIC,4745,11518572:11454488:11463615,Downtown via Shelbourne,45299,11463615,1
58-VIC,4869,11274762:11454492:11463724,Goldstream Meadows via Westhills,45111,11463724,1
31-VIC,4745,11518314:11454504:11460095,Royal Oak Exch via Glanford,18743,11460095,0
2-VIC,4869,11275904:11454506:11463188,South Oak Bay,23427,11463188,0
2-VIC,4877,11275904:11454506:12153376,South Oak Bay,23427,12153376,0
95-VIC,4487,11549173:11454512:11464009,Blink - to Downtown,18717,11464009,0
60-VIC,4745,11519324:11454523:12155194,Royal Bay Exch via Lagoon,18644,12155194,1
26-VIC,4868,11381225:11454524:11464657,UVic via Tillicum/McKenzie,31720,11464657,0
26-VIC,4876,11381225:11454524:12154675,UVic via Tillicum/McKenzie,31720,12154675,0
26-VIC,4487,11550457:11454525:11463412,Dockyard via McKenzie/Tillicum,40061,11463412,1
59-VIC,4487,11550917:11454527:11461481,Langford Exch via Triangle Mtn,19545,11461481,0
54-VIC,4868,11274022:11454532:11460315,William Head via Metchosin,39894,11460315,1
21-VIC,4869,11358450:11454549:12155309,Downtown - to 7 UVic,23385,12155309,1
4-VIC,4858,11281340:11454550:11459524,UVic via Hillside,18645,11459524,0
4-VIC,4744,11281340:11454550:11461591,UVic via Hillside,18645,11461591,0
4-VIC,4867,11281340:11454550:11464612,UVic via Hillside,18645,11464612,0
4-VIC,4875,11281340:11454550:12154237,UVic via Hillside,18645,12154237,0
4-VIC,4870,11281340:11454550:12154929,UVic via Hillside,18645,12154929,0
31-VIC,4487,11549711:11454561:11464339,Downtown via Glanford,18859,11464339,1
72-VIC,4868,11302379:11454565:11460943,Downtown via Saanichton,44805,11460943,1
72-VIC,4876,11302379:11454565:12154036,Downtown via Saanichton,44805,12154036,1
3-VIC,4744,11223143:11454567:11460191,James Bay via Quimper Loop,21590,11460191,0
3-VIC,4858,11223143:11454567:11461095,James Bay via Quimper Loop,21590,11461095,0
3-VIC,4867,11223143:11454567:11464278,James Bay via Quimper Loop,21590,11464278,0
48-VIC,4858,11303562:11454568:11460557,Downtown via Colwood,45220,11460557,0
48-VIC,4744,11303562:11454568:11462376,Downtown via Colwood,45220,11462376,0
48-VIC,4867,11303562:11454568:11464460,Downtown via Colwood,45220,11464460,0
48-VIC,4875,11303562:11454568:12154695,Downtown via Colwood,45220,12154695,0
48-VIC,4870,11303562:11454568:12155251,Downtown via Colwood,45220,12155251,0
8-VIC,4745,11518652:11454569:12154765,Oak Bay via Finlayson,45259,12154765,0
52-VIC,4487,11550648:11454575:11461201,Bear Mountain via Millstream,40065,11461201,1
52-VIC,4743,11529014:11454576:11459509,Bear Mountain via Millstream,40065,11459509,1
11-VIC,4743,11527852:11454580:11461515,Tillicum Ctr via Gorge,44802,11461515,1
6A-VIC,4744,11303239:11454582:11463944,Royal Oak Exch via Emily Carr,21583,11463944,0
6A-VIC,4867,11303239:11454582:11464275,Royal Oak Exch via Emily Carr,21583,11464275,0
6A-VIC,4858,11303239:11454582:11464768,Royal Oak Exch via Emily Carr,21583,11464768,0
6A-VIC,4870,11303239:11454582:12153790,Royal Oak Exch via Emily Carr,21583,12153790,0
6A-VIC,4875,11303239:11454582:12154746,Royal Oak Exch via Emily Carr,21583,12154746,0
12-VIC,4858,11369430:11454586:11463398,UVic via Kenmore,18536,11463398,0
12-VIC,4744,11369430:11454586:11464124,UVic via Kenmore,18536,11464124,0
12-VIC,4867,11369430:11454586:11464957,UVic via Kenmore,18536,11464957,0
12-VIC,4870,11369430:11454586:12153853,UVic via Kenmore,18536,12153853,0
12-VIC,4875,11369430:11454586:12155245,UVic via Kenmore,18536,12155245,0
15-VIC,4743,11528574:11454588:11462393,UVic - Fort/Foul Bay Express,19054,11462393,0
95-VIC,4858,11280341:11454589:11462401,Blink - to Downtown,18717,11462401,0
95-VIC,4744,11280341:11454589:11463989,Blink - to Downtown,18717,11463989,0
95-VIC,4867,11280341:11454589:11464048,Blink - to Downtown,18717,11464048,0
95-VIC,4870,11280341:11454589:12154111,Blink - to Downtown,18717,12154111,0
95-VIC,4875,11280341:11454589:12154750,Blink - to Downtown,18717,12154750,0
4-VIC,4868,11277581:11454590:11463782,Downtown via Hillside,26927,11463782,1
4-VIC,4876,11277581:11454590:12154429,Downtown via Hillside,26927,12154429,1
58-VIC,4744,11243437:11454592:11460339,Goldstream Meadows via Westhills,45111,11460339,1
58-VIC,4867,11243437:11454592:11464793,Goldstream Meadows via Westhills,45111,11464793,1
58-VIC,4858,11243437:11454592:11464823,Goldstream Meadows via Westhills,45111,11464823,1
52-VIC,4868,11273595:11454598:11460256,Bear Mountain via Millstream,40065,11460256,1
15-VIC,4858,11281451:11454600:11460784,Esquimalt - Fort/Yates Express,23403,11460784,1
15-VIC,4744,11281451:11454600:11460949,Esquimalt - Fort/Yates Express,23403,11460949,1
15-VIC,4867,11281451:11454600:11465100,Esquimalt - Fort/Yates Express,23403,11465100,1
15-VIC,4870,11281451:11454600:12153387,Esquimalt - Fort/Yates Express,23403,12153387,1
15-VIC,4875,11281451:11454600:12153663,Esquimalt - Fort/Yates Express,23403,12153663,1
4-VIC,4743,11527737:11454602:11462405,UVic via Hillside,18645,11462405,0
39-VIC,4868,11358189:11454609:12155423,UVic via Royal Oak,45058,12155423,0
28-VIC,4869,11340526:11454611:11464216,Majestic via Shelbourne,26525,11464216,0
28-VIC,4877,11340526:11454611:12155061,Majestic via Shelbourne,26525,12155061,0
31-VIC,4858,11302726:11454619:11463006,Downtown via Glanford,18859,11463006,1
31-VIC,4744,11302726:11454619:11463718,Downtown via Glanford,18859,11463718,1
31-VIC,4867,11302726:11454619:11464303,Downtown via Glanford,18859,11464303,1
31-VIC,4875,11302726:11454619:12154773,Downtown via Glanford,18859,12154773,1
31-VIC,4870,11302726:11454619:12154812,Downtown via Glanford,18859,12154812,1
4-VIC,4744,11281384:11454620:11460637,UVic via Hillside,18645,11460637,0
4-VIC,4867,11281384:11454620:11461693,UVic via Hillside,18645,11461693,0
4-VIC,4858,11281384:11454620:11464375,UVic via Hillside,18645,11464375,0
4-VIC,4875,11281384:11454620:12154143,UVic via Hillside,18645,12154143,0
4-VIC,4870,11281384:11454620:12154456,UVic via Hillside,18645,12154456,0
27-VIC,4867,11375324:11454621:11460104,Gordon Head via Shelbourne,26178,11460104,0
27-VIC,4858,11375324:11454621:11460919,Gordon Head via Shelbourne,26178,11460919,0
27-VIC,4744,11375324:11454621:11461784,Gordon Head via Shelbourne,26178,11461784,0
27-VIC,4870,11375324:11454621:12153361,Gordon Head via Shelbourne,26178,12153361,0
27-VIC,4875,11375324:11454621:12155258,Gordon Head via Shelbourne,26178,12155258,0
4-VIC,4869,11276293:11454627:11463386,UVic via Hillside,18645,11463386,0
4-VIC,4877,11276293:11454627:12153739,UVic via Hillside,18645,12153739,0
21-VIC,4867,11305325:11454628:11460656,Downtown - to 7 UVic,23385,11460656,1
21-VIC,4744,11305325:11454628:11462667,Downtown - to 7 UVic,23385,11462667,1
21-VIC,4858,11305325:11454628:11464161,Downtown - to 7 UVic,23385,11464161,1
21-VIC,4870,11305325:11454628:12153976,Downtown - to 7 UVic,23385,12153976,1
21-VIC,4875,11305325:11454628:12155188,Downtown - to 7 UVic,23385,12155188,1
52-VIC,4868,11273678:11454634:11461874,Colwood Exch via Royal Bay,45222,11461874,0
31-VIC,4869,11304325:11454638:11463994,Downtown via Glanford,18859,11463994,1
31-VIC,4877,11304325:11454638:12153525,Downtown via Glanford,18859,12153525,1
15-VIC,4867,11281502:11454643:11461257,Esquimalt - Fort/Yates Express,23403,11461257,1
15-VIC,4875,11281502:11454643:12155223,Esquimalt - Fort/Yates Express,23403,12155223,1
7-VIC,4867,11305263:11454652:11460008,UVic via Fairfield,43896,11460008,1
7-VIC,4744,11305263:11454652:11460129,UVic via Fairfield,43896,11460129,1
7-VIC,4865,11305263:11454652:11464717,UVic via Fairfield,43896,11464717,1
7-VIC,4860,11305263:11454652:11464836,UVic via Fairfield,43896,11464836,1
7-VIC,4875,11305263:11454652:12153470,UVic via Fairfield,43896,12153470,1
7-VIC,4873,11305263:11454652:12154122,UVic via Fairfield,43896,12154122,1
7-VIC,4872,11305263:11454652:12155077,UVic via Fairfield,43896,12155077,1
4-VIC,4744,11281411:11454659:11460275,UVic via Hillside,18645,11460275,0
4-VIC,4867,11281411:11454659:11463000,UVic via Hillside,18645,11463000,0
4-VIC,4858,11281411:11454659:11463439,UVic via Hillside,18645,11463439,0
4-VIC,4875,11281411:11454659:12154620,UVic via Hillside,18645,12154620,0
4-VIC,4870,11281411:11454659:12155419,UVic via Hillside,18645,12155419,0
30-VIC,4743,11527965:11454667:11464360,Royal Oak Exch via Carey,18634,11464360,0
22A-VIC,4744,11303689:11454672:11461677,Hillside Ctr via Strawberry Vale,23515,11461677,1
22A-VIC,4867,11303689:11454672:11463707,Hillside Ctr via Strawberry Vale,23515,11463707,1
22A-VIC,4858,11303689:11454672:11465040,Hillside Ctr via Strawberry Vale,23515,11465040,1
22A-VIC,4875,11303689:11454672:12153541,Hillside Ctr via Strawberry Vale,23515,12153541,1
22A-VIC,4870,11303689:11454672:12155212,Hillside Ctr via Strawberry Vale,23515,12155212,1
58-VIC,4487,11550847:11454673:11463823,Goldstream Meadows via Westhills,45111,11463823,1
72-VIC,4869,11302505:11454676:11464515,Swartz Bay Ferry via Saanichton,45063,11464515,0
72-VIC,4877,11302505:11454676:12154988,Swartz Bay Ferry via Saanichton,45063,12154988,0
95-VIC,4867,11280241:11454684:11460461,Blink - to Downtown,18717,11460461,0
95-VIC,4858,11280241:11454684:11462314,Blink - to Downtown,18717,11462314,0
95-VIC,4744,11280241:11454684:11462617,Blink - to Downtown,18717,11462617,0
95-VIC,4870,11280241:11454684:12153514,Blink - to Downtown,18717,12153514,0
95-VIC,4875,11280241:11454684:12154333,Blink - to Downtown,18717,12154333,0
25-VIC,4487,11550170:11454692:11463153,to Downtown only,45235,11463153,0
11-VIC,4869,11276665:11454700:11461966,Tillicum Ctr via Gorge,44802,11461966,1
11-VIC,4877,11276665:11454700:12154150,Tillicum Ctr via Gorge,44802,12154150,1
72-VIC,4869,11302496:11454701:11464613,Swartz Bay Ferry via Saanichton,45063,11464613,0
72-VIC,4877,11302496:11454701:12154415,Swartz Bay Ferry via Saanichton,45063,12154415,0
21-VIC,4858,11305221:11454706:11461634,Downtown - to 7 UVic,23385,11461634,1
21-VIC,4744,11305221:11454706:11462254,Downtown - to 7 UVic,23385,11462254,1
21-VIC,4867,11305221:11454706:11464711,Downtown - to 7 UVic,23385,11464711,1
21-VIC,4870,11305221:11454706:12153609,Downtown - to 7 UVic,23385,12153609,1
21-VIC,4875,11305221:11454706:12153905,Downtown - to 7 UVic,23385,12153905,1
11-VIC,4867,11303627:11454713:11460221,Tillicum Ctr via Gorge,44802,11460221,1
11-VIC,4744,11303627:11454713:11462416,Tillicum Ctr via Gorge,44802,11462416,1
11-VIC,4858,11303627:11454713:11463394,Tillicum Ctr via Gorge,44802,11463394,1
11-VIC,4870,11303627:11454713:12153915,Tillicum Ctr via Gorge,44802,12153915,1
11-VIC,4875,11303627:11454713:12154386,Tillicum Ctr via Gorge,44802,12154386,1
28-VIC,4744,11375485:11454725:11459718,Majestic via Shelbourne,26525,11459718,0
28-VIC,4858,11375485:11454725:11460987,Majestic via Shelbourne,26525,11460987,0
28-VIC,4867,11375485:11454725:11464498,Majestic via Shelbourne,26525,11464498,0
28-VIC,4875,11375485:11454725:12153328,Majestic via Shelbourne,26525,12153328,0
28-VIC,4870,11375485:11454725:12154843,Majestic via Shelbourne,26525,12154843,0
27-VIC,4745,11518550:11454726:11463186,Gordon Head via Shelbourne,26178,11463186,0
95-VIC,4743,11527419:11454730:11463195,Blink - to Langford,18836,11463195,1
75-VIC,4743,11528009:11454734:11462610,Downtown - Keating Industrial,44918,11462610,1
6A-VIC,4487,11550042:11454736:11461608,Royal Oak Exch via Emily Carr,21583,11461608,0
30-VIC,4743,11528059:11454745:11459918,Downtown via Carey,18838,11459918,1
39-VIC,4743,11529520:11454747:12153635,to Royal Oak Exch only,18868,12153635,1
49-VIC,4743,11529134:11454750:11463483,Skirt Mountain via Florence Lake,45303,11463483,0
30-VIC,4868,11303914:11454751:11460552,Royal Oak Exch via Carey,18634,11460552,0
30-VIC,4876,11303914:11454751:12153627,Royal Oak Exch via Carey,18634,12153627,0
28-VIC,4743,11528171:11454758:11462966,Downtown via Shelbourne,44965,11462966,1
75-VIC,4868,11303990:11454759:11462145,Downtown - Keating Industrial,44918,11462145,1
75-VIC,4876,11303990:11454759:12153378,Downtown - Keating Industrial,44918,12153378,1
81-VIC,4868,11303845:11454761:11462630,Swartz Bay Ferry via Lochside,44906,11462630,0
81-VIC,4876,11303845:11454761:12154096,Swartz Bay Ferry via Lochside,44906,12154096,0
27-VIC,4869,11340639:11454762:11464978,Downtown via Shelbourne,45299,11464978,1
27-VIC,4877,11340639:11454762:12153476,Downtown via Shelbourne,45299,12153476,1
14-VIC,4745,11518863:11454764:11462386,Vic General via Craigflower,40195,11462386,1
7-VIC,4487,11551118:11454772:12153778,UVic via Fairfield,43896,12153778,1
75-VIC,4869,11304344:11454773:11464046,Downtown - Keating Industrial,44918,11464046,1
75-VIC,4877,11304344:11454773:12153983,Downtown - Keating Industrial,44918,12153983,1
51X-VIC,4744,11366998:11454778:11459756,Westhills Exch - McKenzie Express,45087,11459756,1
51X-VIC,4867,11366998:11454778:11461643,Westhills Exch - McKenzie Express,45087,11461643,1
51X-VIC,4858,11366998:11454778:11463557,Westhills Exch - McKenzie Express,45087,11463557,1
51X-VIC,4875,11366998:11454778:12154013,Westhills Exch - McKenzie Express,45087,12154013,1
51X-VIC,4870,11366998:11454778:12154700,Westhills Exch - McKenzie Express,45087,12154700,1
61-VIC,4868,11372748:11454780:11460896,Sooke - Grant & W Coast,45128,11460896,1
61-VIC,4876,11372748:11454780:12155396,Sooke - Grant & W Coast,45128,12155396,1
95-VIC,4858,11496699:11454785:11464052,Blink - to Langford,18836,11464052,1
24-VIC,4745,11518689:11454788:11459922,Tillicum Ctr via Colville,21694,11459922,1
31-VIC,4858,11302793:11454791:11463006,Downtown via Glanford,18859,11463006,1
31-VIC,4744,11302793:11454791:11463718,Downtown via Glanford,18859,11463718,1
31-VIC,4867,11302793:11454791:11464303,Downtown via Glanford,18859,11464303,1
31-VIC,4875,11302793:11454791:12154773,Downtown via Glanford,18859,12154773,1
31-VIC,4870,11302793:11454791:12154812,Downtown via Glanford,18859,12154812,1
27-VIC,4858,11375517:11454793:11459947,Downtown via Shelbourne,45299,11459947,1
27-VIC,4744,11375517:11454793:11462685,Downtown via Shelbourne,45299,11462685,1
27-VIC,4870,11375517:11454793:12154953,Downtown via Shelbourne,45299,12154953,1
11-VIC,4869,11276671:11454794:11463994,UVic via Uplands,45062,11463994,0
11-VIC,4877,11276671:11454794:12153525,UVic via Uplands,45062,12153525,0
54-VIC,4867,11243341:11454795:11459523,Langford Exch via Royal Bay,40306,11459523,0
54-VIC,4858,11243341:11454795:11460911,Langford Exch via Royal Bay,40306,11460911,0
54-VIC,4744,11243341:11454795:11462593,Langford Exch via Royal Bay,40306,11462593,0
14-VIC,4858,11375317:11454799:11459856,Vic General via Craigflower,40195,11459856,1
14-VIC,4867,11375317:11454799:11463258,Vic General via Craigflower,40195,11463258,1
14-VIC,4744,11375317:11454799:11465013,Vic General via Craigflower,40195,11465013,1
14-VIC,4875,11375317:11454799:12153780,Vic General via Craigflower,40195,12153780,1
14-VIC,4870,11375317:11454799:12154085,Vic General via Craigflower,40195,12154085,1
22-VIC,4869,11358415:11454801:11459707,Hillside Ctr via Hastings,19096,11459707,1
88-VIC,4869,11304484:11454802:11463889,Sidney - via Industrial,44822,11463889,0
3-VIC,4869,11274281:11454804:11461121,James Bay via Quimper Loop,21590,11461121,0
53-VIC,4745,11519226:11454805:11461119,Vic General via Atkins,45034,11461119,0
2-VIC,4876,11277203:11454807:12154076,James Bay - Fisherman's Wharf,36544,12154076,1
2-VIC,4868,11277203:11454807:12155016,James Bay - Fisherman's Wharf,36544,12155016,1
7-VIC,4869,11358545:11454808:12154051,UVic via Fairfield,43896,12154051,1
14-VIC,4858,11375342:11454810:11460290,Vic General via Craigflower,40195,11460290,1
14-VIC,4867,11375342:11454810:11462865,Vic General via Craigflower,40195,11462865,1
14-VIC,4744,11375342:11454810:11463250,Vic General via Craigflower,40195,11463250,1
14-VIC,4870,11375342:11454810:12153267,Vic General via Craigflower,40195,12153267,1
14-VIC,4875,11375342:11454810:12154989,Vic General via Craigflower,40195,12154989,1
39-VIC,4868,11358172:11454816:12154407,to Royal Oak Exch only,18868,12154407,1
95-VIC,4745,11555382:11454823:11461187,Blink - to Langford,18836,11461187,1
7-VIC,4868,11358099:11454826:12155423,UVic via Fairfield,43896,12155423,1
22-VIC,4869,11358406:11454830:11460942,Hillside Ctr via Hastings,19096,11460942,1
22-VIC,4487,11550552:11454832:11460861,Vic General via Hastings,36320,11460861,0
6-VIC,4869,11276052:11454833:11461362,Royal Oak Exch via Royal Oak Ctr,18715,11461362,0
6-VIC,4877,11276052:11454833:12155201,Royal Oak Exch via Royal Oak Ctr,18715,12155201,0
59-VIC,4868,11274124:11454834:11462896,Langford Exch via Triangle Mtn,19545,11462896,0
14-VIC,4858,11374148:11454849:11460749,UVic via Richmond,26515,11460749,0
14-VIC,4867,11374148:11454849:11463894,UVic via Richmond,26515,11463894,0
14-VIC,4744,11374148:11454849:11464231,UVic via Richmond,26515,11464231,0
14-VIC,4875,11374148:11454849:12154502,UVic via Richmond,26515,12154502,0
14-VIC,4870,11374148:11454849:12155339,UVic via Richmond,26515,12155339,0
4-VIC,4867,11281329:11454851:11459792,UVic via Hillside,39820,11459792,0
4-VIC,4744,11281329:11454851:11463497,UVic via Hillside,39820,11463497,0
4-VIC,4858,11281329:11454851:11463628,UVic via Hillside,39820,11463628,0
4-VIC,4875,11281329:11454851:12153668,UVic via Hillside,39820,12153668,0
4-VIC,4870,11281329:11454851:12154011,UVic via Hillside,39820,12154011,0
3-VIC,4868,11273847:11454853:11461924,Royal Jubilee,19664,11461924,1
12-VIC,4867,11369524:11454855:11460597,UVic via Kenmore,18536,11460597,0
12-VIC,4744,11369524:11454855:11462290,UVic via Kenmore,18536,11462290,0
12-VIC,4858,11369524:11454855:11462605,UVic via Kenmore,18536,11462605,0
12-VIC,4870,11369524:11454855:12153532,UVic via Kenmore,18536,12153532,0
12-VIC,4875,11369524:11454855:12154106,UVic via Kenmore,18536,12154106,0
31-VIC,4743,11527963:11454856:11463589,Royal Oak Exch via Glanford,18743,11463589,0
26-VIC,4868,11381210:11454857:11459593,UVic via Tillicum/McKenzie,31720,11459593,0
26-VIC,4876,11381210:11454857:12155392,UVic via Tillicum/McKenzie,31720,12155392,0
15-VIC,4745,11518774:11454858:12153673,Esquimalt - Fort/Yates Express,23403,12153673,1
11-VIC,4868,11278161:11454859:11463044,UVic via Uplands,45062,11463044,0
